Order_ID,Order_Date,Region,Category,Sub-Category,Sales,Profit,Quantity,Customer_ID,Product_Name
ORD-328AC42F,2024-04-21,East,Technology,Copiers,273.41,32.05,1,CUST-7618,Copiers - Model 856
ORD-21198733,2022-02-09,Central,Office Supplies,Binders,1768.69,845.55,6,CUST-9291,Binders - Model 853
ORD-43DB34E5,2023-09-11,West,Office Supplies,Pens,2555.34,573.08,9,CUST-3080,Pens - Model 676
ORD-6B1A1A68,2022-12-07,South,Technology,Phones,77.39,32.77,1,CUST-2907,Phones - Model 893
ORD-52C712D6,2022-06-27,Central,Technology,Accessories,1837.41,836.22,10,CUST-8616,Accessories - Model 826
ORD-5BB66C35,2024-07-09,Central,Office Supplies,Binders,31.12,14.94,1,CUST-5894,Binders - Model 954
ORD-04CCA215,2022-05-01,West,Technology,Accessories,242.43,47.28,2,CUST-6683,Accessories - Model 493
ORD-36F6CB53,2023-05-31,East,Office Supplies,Pens,481.07,116.23,1,CUST-5359,Pens - Model 527
ORD-EB18678F,2022-11-26,East,Technology,Accessories,137.68,30.53,5,CUST-7643,Accessories - Model 712
ORD-AF34B4AB,2024-01-06,South,Furniture,Tables,455.23,140.45,8,CUST-6878,Tables - Model 545
ORD-877FC8FF,2022-01-28,Central,Office Supplies,Pens,176.43,-25.08,4,CUST-1100,Pens - Model 535
ORD-E954BB3F,2023-12-30,South,Technology,Accessories,235.81,76.52,2,CUST-2976,Accessories - Model 187
ORD-B475D717,2022-05-08,West,Furniture,Chairs,506.62,-55.11,7,CUST-5422,Chairs - Model 875
ORD-143BB9B0,2023-04-28,West,Furniture,Chairs,1170.43,-181.06,6,CUST-9179,Chairs - Model 245
ORD-833EF63F,2023-09-12,Central,Technology,Accessories,222.6,-9.75,7,CUST-3990,Accessories - Model 327
ORD-055F0D4E,2023-11-01,Central,Office Supplies,Paper,3858.44,421.23,9,CUST-8120,Paper - Model 420
ORD-EC77E471,2023-11-25,East,Technology,Phones,942.62,165.24,4,CUST-5815,Phones - Model 663
ORD-105D2A07,2024-09-23,Central,Office Supplies,Binders,1109.84,-9.97,4,CUST-7846,Binders - Model 177
ORD-827B1CC3,2022-10-14,South,Furniture,Tables,948.14,291.51,9,CUST-3831,Tables - Model 271
ORD-5FE052D6,2024-10-27,East,Furniture,Bookcases,383.52,167.35,1,CUST-7300,Bookcases - Model 739
ORD-2D2384D4,2022-12-22,Central,Office Supplies,Pens,907.31,55.54,2,CUST-3217,Pens - Model 900
ORD-CC59D45A,2022-09-03,Central,Office Supplies,Pens,1144.04,232.05,3,CUST-1579,Pens - Model 385
ORD-7072E8A7,2024-01-23,East,Office Supplies,Binders,1529.22,-23.64,6,CUST-5862,Binders - Model 508
ORD-09BCFF7E,2023-08-21,East,Office Supplies,Binders,157.27,44.41,1,CUST-9145,Binders - Model 799
ORD-D0D60FB1,2024-09-22,South,Office Supplies,Paper,1691.67,44.59,4,CUST-5383,Paper - Model 822
ORD-22466DF6,2023-01-01,West,Office Supplies,Paper,301.74,136.07,2,CUST-8227,Paper - Model 705
ORD-5DE312E9,2022-08-02,East,Office Supplies,Pens,1776.51,839.4,10,CUST-9674,Pens - Model 870
ORD-8B376992,2024-01-03,West,Furniture,Bookcases,1423.37,551.45,5,CUST-9374,Bookcases - Model 280
ORD-4D0529AF,2023-08-27,Central,Furniture,Chairs,3104.6,-448.04,7,CUST-4745,Chairs - Model 791
ORD-2B36153E,2023-12-01,Central,Office Supplies,Pens,670.04,269.59,8,CUST-3977,Pens - Model 458
ORD-097F7201,2024-11-10,South,Technology,Accessories,127.37,47.66,2,CUST-4529,Accessories - Model 330
ORD-44185B9A,2024-11-23,South,Technology,Copiers,2354.53,320.29,5,CUST-3658,Copiers - Model 181
ORD-0F94DD26,2023-07-22,East,Technology,Accessories,203.4,38.64,1,CUST-6732,Accessories - Model 825
ORD-AF1C664C,2022-05-15,South,Technology,Copiers,4762.2,-902.03,10,CUST-8692,Copiers - Model 617
ORD-A5F2803F,2022-02-28,West,Technology,Phones,2630.3,526.94,7,CUST-1951,Phones - Model 958
ORD-DBA44FEA,2023-04-04,West,Office Supplies,Binders,1003.08,201.07,4,CUST-6802,Binders - Model 416
ORD-80A4AB51,2022-04-13,East,Office Supplies,Pens,3270.57,891.28,8,CUST-4398,Pens - Model 985
ORD-8EB94AE8,2022-03-16,West,Furniture,Chairs,64.58,4.83,1,CUST-6059,Chairs - Model 489
ORD-38699E8E,2023-04-10,Central,Furniture,Chairs,409.62,-12.13,4,CUST-3527,Chairs - Model 500
ORD-07CDC507,2022-04-05,East,Technology,Accessories,918.16,198.92,2,CUST-8281,Accessories - Model 193
ORD-FD27EDF7,2022-05-01,East,Office Supplies,Binders,3912.25,482.7,10,CUST-5782,Binders - Model 380
ORD-F94D70F9,2023-10-16,West,Technology,Copiers,649.47,-25.26,3,CUST-6137,Copiers - Model 609
ORD-CF313FA8,2023-08-02,West,Technology,Copiers,1398.66,-120.77,5,CUST-1540,Copiers - Model 529
ORD-61F396EC,2023-11-06,East,Furniture,Tables,1168.29,-55.33,5,CUST-5984,Tables - Model 221
ORD-7A1B2DD9,2024-07-20,South,Office Supplies,Pens,770.97,210.1,3,CUST-9518,Pens - Model 448
ORD-D8450CCA,2024-05-16,South,Office Supplies,Binders,665.55,128.41,4,CUST-9338,Binders - Model 995
ORD-48E9FF08,2024-04-23,South,Technology,Copiers,918.96,343.99,2,CUST-6667,Copiers - Model 668
ORD-88FA3AA7,2023-05-27,Central,Furniture,Bookcases,1242.13,410.04,4,CUST-9867,Bookcases - Model 455
ORD-D117244D,2023-03-09,Central,Office Supplies,Pens,1451.26,-157.05,7,CUST-2850,Pens - Model 193
ORD-B743CF4D,2022-10-29,South,Office Supplies,Pens,768.7,-11.62,5,CUST-9348,Pens - Model 797
ORD-349A87DB,2022-01-31,Central,Technology,Accessories,275.28,121.0,1,CUST-5956,Accessories - Model 594
ORD-427777F7,2024-11-23,West,Technology,Phones,1480.21,606.29,5,CUST-5499,Phones - Model 125
ORD-2A7DE3C3,2024-12-10,Central,Furniture,Bookcases,2590.25,43.35,9,CUST-3545,Bookcases - Model 838
ORD-2E35F95E,2022-03-19,West,Technology,Accessories,158.53,-22.14,1,CUST-6009,Accessories - Model 634
ORD-BD6C357A,2023-12-21,West,Furniture,Tables,839.74,-17.67,3,CUST-6605,Tables - Model 912
ORD-CB43F0D6,2023-01-07,Central,Office Supplies,Pens,254.92,35.76,1,CUST-2859,Pens - Model 988
ORD-BB5E73F2,2024-05-24,West,Technology,Phones,1346.32,-8.27,3,CUST-6601,Phones - Model 751
ORD-30973D7D,2023-09-24,West,Technology,Phones,413.53,152.59,6,CUST-2907,Phones - Model 925
ORD-E7E7A1E7,2024-07-21,West,Technology,Copiers,3778.47,1613.41,10,CUST-4892,Copiers - Model 549
ORD-20AC685B,2024-08-09,South,Furniture,Bookcases,1958.22,968.75,5,CUST-4986,Bookcases - Model 272
ORD-0110CCBB,2022-10-15,Central,Office Supplies,Paper,974.75,441.77,5,CUST-2323,Paper - Model 680
ORD-39929735,2024-02-16,Central,Technology,Copiers,3217.02,614.41,10,CUST-8508,Copiers - Model 587
ORD-4876A4BF,2022-07-26,South,Furniture,Chairs,697.02,270.77,6,CUST-2490,Chairs - Model 935
ORD-D473CADB,2023-09-05,Central,Office Supplies,Binders,110.56,16.26,2,CUST-2258,Binders - Model 214
ORD-23DCF8EA,2024-08-27,South,Office Supplies,Paper,479.81,-92.47,3,CUST-2842,Paper - Model 982
ORD-830EB415,2022-06-29,East,Furniture,Tables,195.63,-7.27,3,CUST-5022,Tables - Model 668
ORD-D9025DB5,2024-08-24,East,Technology,Phones,2394.19,366.9,5,CUST-5047,Phones - Model 603
ORD-DF831C8F,2024-07-23,East,Office Supplies,Binders,2126.87,402.07,7,CUST-7833,Binders - Model 673
ORD-8E184613,2024-03-15,Central,Furniture,Bookcases,903.33,51.94,6,CUST-8292,Bookcases - Model 603
ORD-6B418F35,2023-03-02,South,Furniture,Bookcases,1351.35,550.38,5,CUST-1504,Bookcases - Model 859
ORD-EA20A43D,2022-10-22,West,Furniture,Chairs,730.12,33.08,8,CUST-7135,Chairs - Model 546
ORD-14CF433D,2022-05-12,East,Technology,Copiers,777.82,-3.66,2,CUST-3034,Copiers - Model 840
ORD-61C11090,2023-09-12,West,Technology,Accessories,1702.48,-162.31,4,CUST-1193,Accessories - Model 822
ORD-A5D6493E,2022-06-08,East,Technology,Copiers,578.0,-36.85,8,CUST-6453,Copiers - Model 262
ORD-87F4A93C,2024-09-08,Central,Furniture,Chairs,173.15,47.43,7,CUST-7809,Chairs - Model 968
ORD-416909AF,2022-12-17,West,Technology,Copiers,945.33,344.2,4,CUST-4696,Copiers - Model 826
ORD-D56F1EF8,2022-12-01,West,Technology,Phones,1170.65,-198.95,7,CUST-1726,Phones - Model 938
ORD-8FEA5BB5,2022-12-18,East,Technology,Phones,3210.84,496.15,7,CUST-3406,Phones - Model 757
ORD-4C9CE4FA,2022-08-11,South,Furniture,Bookcases,1830.09,-11.86,4,CUST-1792,Bookcases - Model 526
ORD-0A01530F,2023-04-05,East,Furniture,Tables,349.93,-41.6,2,CUST-5236,Tables - Model 462
ORD-9B5CF8DD,2022-08-05,West,Furniture,Tables,187.69,-32.26,3,CUST-1455,Tables - Model 777
ORD-DBB7DE97,2022-05-16,West,Technology,Accessories,494.27,60.16,6,CUST-5642,Accessories - Model 497
ORD-24143890,2023-12-14,South,Office Supplies,Paper,3851.5,-515.48,9,CUST-4943,Paper - Model 480
ORD-11769E68,2022-07-25,South,Technology,Phones,1860.43,440.84,5,CUST-2703,Phones - Model 319
ORD-D838B38A,2023-03-12,Central,Furniture,Bookcases,905.01,106.18,10,CUST-6651,Bookcases - Model 937
ORD-3CDAE89E,2022-03-17,South,Furniture,Bookcases,958.87,345.46,6,CUST-8496,Bookcases - Model 716
ORD-AD2A85F1,2022-02-27,South,Technology,Copiers,190.73,-20.24,4,CUST-4729,Copiers - Model 696
ORD-86DB775C,2023-01-01,East,Technology,Phones,24.68,2.3,1,CUST-8647,Phones - Model 108
ORD-CE713997,2024-08-23,West,Furniture,Tables,3262.21,884.11,7,CUST-4806,Tables - Model 362
ORD-78486312,2022-12-17,East,Office Supplies,Pens,414.92,-2.17,1,CUST-8723,Pens - Model 855
ORD-055F8B89,2024-10-14,South,Technology,Copiers,1112.52,399.09,8,CUST-2299,Copiers - Model 103
ORD-F9E99A7E,2022-10-19,Central,Furniture,Tables,713.56,166.67,4,CUST-7820,Tables - Model 835
ORD-1F7D355A,2024-11-28,West,Furniture,Tables,2814.27,772.21,6,CUST-3531,Tables - Model 197
ORD-8406438A,2023-05-12,West,Furniture,Bookcases,99.21,11.44,1,CUST-9720,Bookcases - Model 774
ORD-A080F948,2022-04-04,Central,Office Supplies,Binders,1350.09,-164.46,5,CUST-4752,Binders - Model 391
ORD-233CA9F8,2022-09-17,Central,Office Supplies,Paper,1385.85,-6.31,9,CUST-3366,Paper - Model 175
ORD-26D89FF9,2023-09-13,Central,Furniture,Bookcases,3095.88,28.63,7,CUST-7540,Bookcases - Model 759
ORD-7B5F317F,2023-09-16,West,Technology,Accessories,491.78,226.53,7,CUST-6437,Accessories - Model 346
ORD-ADC3DB35,2022-10-12,West,Technology,Phones,2467.98,611.1,6,CUST-5789,Phones - Model 550
ORD-F76BCB07,2024-04-05,South,Technology,Phones,1871.47,278.05,5,CUST-5357,Phones - Model 969
ORD-49133F8F,2023-08-16,Central,Technology,Phones,967.25,227.17,5,CUST-7103,Phones - Model 737
ORD-A33413CD,2023-04-27,West,Technology,Phones,540.05,-56.3,2,CUST-1685,Phones - Model 551
ORD-42AB9ACA,2024-04-25,West,Office Supplies,Paper,3941.84,-773.98,10,CUST-3484,Paper - Model 675
ORD-C2BC0317,2024-11-19,Central,Office Supplies,Binders,571.82,181.96,4,CUST-3905,Binders - Model 914
ORD-93C0D2B1,2023-01-23,West,Furniture,Tables,910.99,108.77,2,CUST-5458,Tables - Model 652
ORD-B2D63F43,2022-12-03,East,Technology,Phones,3092.94,1293.82,9,CUST-9062,Phones - Model 962
ORD-3EE71EFB,2023-10-21,South,Technology,Copiers,2609.31,216.86,9,CUST-2525,Copiers - Model 712
ORD-2769B909,2023-02-25,West,Technology,Accessories,1333.29,208.95,8,CUST-6551,Accessories - Model 159
ORD-34BE3F4A,2022-02-07,East,Office Supplies,Paper,2821.11,872.54,9,CUST-7774,Paper - Model 804
ORD-E74A4357,2024-10-03,South,Office Supplies,Paper,2097.69,498.72,7,CUST-5971,Paper - Model 435
ORD-006F3954,2023-12-03,West,Technology,Phones,504.75,225.24,3,CUST-9742,Phones - Model 131
ORD-2C2259F6,2024-10-03,East,Furniture,Bookcases,1191.01,-96.64,10,CUST-3826,Bookcases - Model 912
ORD-41FC9059,2024-02-16,South,Furniture,Tables,662.81,25.52,2,CUST-9044,Tables - Model 234
ORD-946D0635,2023-11-15,East,Technology,Phones,432.25,173.75,2,CUST-8880,Phones - Model 699
ORD-0E9C0696,2022-04-16,West,Technology,Phones,180.5,51.68,9,CUST-5262,Phones - Model 500
ORD-A142ACFB,2023-02-04,South,Office Supplies,Pens,1046.19,174.72,3,CUST-4824,Pens - Model 874
ORD-6F0C7B58,2023-03-31,Central,Office Supplies,Paper,1296.99,425.28,6,CUST-6191,Paper - Model 492
ORD-AC3C5807,2022-12-11,South,Office Supplies,Pens,2369.57,212.05,6,CUST-1284,Pens - Model 256
ORD-7116F07C,2022-04-30,East,Technology,Phones,468.81,19.37,1,CUST-1722,Phones - Model 776
ORD-6162B32B,2024-04-21,East,Furniture,Bookcases,1700.98,-245.26,8,CUST-2727,Bookcases - Model 771
ORD-311A3FFA,2023-09-23,Central,Office Supplies,Pens,1005.15,-188.61,10,CUST-3084,Pens - Model 190
ORD-493E3AA2,2022-04-09,West,Furniture,Bookcases,2455.11,580.7,6,CUST-5613,Bookcases - Model 554
ORD-D9412C9F,2022-07-01,West,Technology,Phones,1651.63,455.2,6,CUST-9449,Phones - Model 700
ORD-5AE06CDB,2023-02-03,South,Technology,Copiers,2507.3,-28.35,6,CUST-8763,Copiers - Model 891
ORD-C78AFBFB,2024-07-26,East,Technology,Phones,433.93,200.13,2,CUST-3432,Phones - Model 623
ORD-8DF01D4E,2023-03-01,East,Technology,Phones,595.47,-109.31,2,CUST-8208,Phones - Model 193
ORD-64AD70DD,2022-06-13,South,Furniture,Bookcases,1717.88,-82.47,4,CUST-5716,Bookcases - Model 953
ORD-78252B80,2022-01-05,South,Office Supplies,Pens,1779.75,-341.6,5,CUST-7949,Pens - Model 361
ORD-CEFE872C,2024-02-29,East,Technology,Copiers,829.45,251.12,2,CUST-5601,Copiers - Model 150
ORD-B92F54C4,2024-02-15,Central,Technology,Accessories,1576.81,-290.71,10,CUST-4149,Accessories - Model 968
ORD-6F23A514,2022-04-08,East,Furniture,Tables,1227.88,255.23,4,CUST-3355,Tables - Model 679
ORD-B7E62DB2,2022-10-20,South,Furniture,Bookcases,2924.08,-24.56,9,CUST-4581,Bookcases - Model 175
ORD-989143DF,2024-03-23,East,Furniture,Chairs,3304.76,1551.64,9,CUST-4577,Chairs - Model 177
ORD-1F36250E,2024-04-15,Central,Office Supplies,Binders,1983.09,393.29,4,CUST-9353,Binders - Model 178
ORD-FB59A575,2023-04-06,West,Furniture,Bookcases,1308.94,31.32,4,CUST-8835,Bookcases - Model 821
ORD-C20F9354,2023-01-25,West,Furniture,Tables,2081.35,292.22,6,CUST-8374,Tables - Model 993
ORD-2F4D65C5,2023-12-25,West,Furniture,Chairs,2507.31,523.35,9,CUST-1696,Chairs - Model 766
ORD-B38160C8,2022-02-14,West,Technology,Phones,3723.54,931.92,10,CUST-8211,Phones - Model 461
ORD-F41DF065,2023-05-14,East,Office Supplies,Binders,671.74,27.44,4,CUST-8078,Binders - Model 959
ORD-94B39D72,2022-10-02,Central,Office Supplies,Paper,460.54,-8.94,4,CUST-9266,Paper - Model 332
ORD-DEB7FC0F,2024-08-26,East,Office Supplies,Pens,448.05,112.6,4,CUST-3048,Pens - Model 795
ORD-67ECDBD5,2024-04-26,South,Office Supplies,Paper,408.6,-55.96,3,CUST-9192,Paper - Model 572
ORD-EF619532,2023-11-10,Central,Office Supplies,Binders,584.35,129.79,3,CUST-1338,Binders - Model 197
ORD-E172876F,2024-07-30,South,Furniture,Tables,916.91,-48.05,8,CUST-4212,Tables - Model 749
ORD-4745047C,2022-11-12,West,Technology,Accessories,90.3,13.2,2,CUST-9897,Accessories - Model 762
ORD-F2005573,2024-11-26,Central,Technology,Copiers,2295.34,702.15,9,CUST-3569,Copiers - Model 910
ORD-56494493,2023-06-16,South,Technology,Accessories,203.98,15.53,6,CUST-2876,Accessories - Model 873
ORD-A4F2D66C,2022-07-10,West,Office Supplies,Paper,611.58,-84.82,3,CUST-5567,Paper - Model 366
ORD-7022183C,2022-07-12,South,Technology,Copiers,739.97,-31.42,2,CUST-8100,Copiers - Model 977
ORD-DF5E3A19,2023-05-29,Central,Office Supplies,Paper,922.21,-118.45,3,CUST-7043,Paper - Model 774
ORD-B2A7D044,2022-06-15,West,Furniture,Chairs,1385.74,-141.55,8,CUST-4035,Chairs - Model 448
ORD-02F1E3BC,2023-08-02,Central,Furniture,Chairs,556.86,-9.37,4,CUST-8202,Chairs - Model 991
ORD-B264B352,2023-10-13,South,Furniture,Tables,89.11,15.29,1,CUST-6061,Tables - Model 810
ORD-80C71548,2023-10-18,Central,Technology,Phones,1839.92,226.1,8,CUST-7771,Phones - Model 434
ORD-1604B20D,2024-05-10,Central,Technology,Phones,1415.63,1.77,3,CUST-5171,Phones - Model 820
ORD-1D6D4D41,2022-02-14,East,Office Supplies,Binders,3609.91,419.54,10,CUST-5280,Binders - Model 659
ORD-89A948AC,2024-09-22,South,Office Supplies,Binders,402.5,57.02,4,CUST-1134,Binders - Model 883
ORD-8712B8CB,2024-01-12,Central,Furniture,Chairs,161.97,54.98,7,CUST-1118,Chairs - Model 757
ORD-9956F1A7,2022-10-15,West,Office Supplies,Paper,473.97,-69.03,1,CUST-4255,Paper - Model 849
ORD-06E7568F,2022-05-26,East,Technology,Copiers,1051.51,-62.1,7,CUST-7617,Copiers - Model 788
ORD-F4DFE2A6,2022-10-03,East,Furniture,Tables,339.25,111.11,3,CUST-6518,Tables - Model 957
ORD-E3CE085B,2024-10-14,Central,Furniture,Tables,462.98,-45.18,1,CUST-4446,Tables - Model 529
ORD-75AB277D,2024-08-05,West,Furniture,Tables,2220.72,265.07,10,CUST-6417,Tables - Model 333
ORD-A3B30E8F,2024-10-15,East,Technology,Phones,1931.76,-311.08,6,CUST-5806,Phones - Model 896
ORD-3B2CF350,2024-10-12,Central,Technology,Copiers,1605.16,-25.96,6,CUST-7203,Copiers - Model 522
ORD-203F1ACF,2023-12-17,West,Technology,Phones,2267.62,113.33,6,CUST-7972,Phones - Model 968
ORD-53980962,2023-01-05,East,Furniture,Chairs,739.63,360.67,3,CUST-2026,Chairs - Model 417
ORD-E3904AE5,2023-05-10,West,Technology,Accessories,436.32,8.36,4,CUST-1756,Accessories - Model 790
ORD-E60D6CAE,2022-06-16,Central,Furniture,Chairs,2731.69,446.51,6,CUST-8142,Chairs - Model 359
ORD-AE63F3B8,2022-07-23,South,Furniture,Tables,1386.95,418.05,3,CUST-9844,Tables - Model 893
ORD-78CD5AB9,2023-01-26,Central,Technology,Copiers,1254.56,223.35,4,CUST-6512,Copiers - Model 205
ORD-72A9F694,2023-12-19,Central,Furniture,Chairs,1855.01,919.21,6,CUST-7333,Chairs - Model 372
ORD-EB743D7A,2023-08-09,South,Furniture,Tables,437.52,195.51,4,CUST-4932,Tables - Model 292
ORD-00908646,2023-04-28,South,Furniture,Tables,908.45,238.58,2,CUST-3958,Tables - Model 780
ORD-96A4132E,2022-07-08,East,Furniture,Bookcases,3516.66,827.74,8,CUST-6281,Bookcases - Model 358
ORD-3B394265,2024-02-18,West,Technology,Phones,2616.83,-506.2,7,CUST-7063,Phones - Model 976
ORD-E5AD7203,2024-12-06,South,Technology,Copiers,799.65,-7.07,8,CUST-6777,Copiers - Model 230
ORD-82014C20,2022-05-15,South,Office Supplies,Pens,3118.15,446.39,10,CUST-7840,Pens - Model 668
ORD-0369C6CB,2022-09-30,Central,Technology,Accessories,139.79,26.91,3,CUST-8155,Accessories - Model 986
ORD-FB3E66EA,2024-03-31,Central,Furniture,Bookcases,2302.61,425.2,8,CUST-8366,Bookcases - Model 767
ORD-CB9E27C2,2022-02-14,West,Technology,Copiers,951.59,106.79,5,CUST-2135,Copiers - Model 605
ORD-70116B2A,2023-09-15,West,Office Supplies,Paper,1775.29,649.67,5,CUST-8525,Paper - Model 552
ORD-976F1F68,2022-12-22,East,Office Supplies,Paper,2202.18,-332.73,5,CUST-9363,Paper - Model 206
ORD-2B240954,2023-08-11,West,Technology,Copiers,1405.23,93.94,5,CUST-9993,Copiers - Model 917
ORD-3D0F693D,2024-12-24,South,Furniture,Bookcases,3167.63,760.76,8,CUST-6909,Bookcases - Model 881
ORD-92A9A005,2022-11-24,East,Furniture,Bookcases,1604.77,461.51,5,CUST-9129,Bookcases - Model 333
ORD-EE47C28B,2024-04-26,Central,Technology,Phones,102.65,-15.75,3,CUST-1148,Phones - Model 568
ORD-C2D9F476,2024-02-06,West,Office Supplies,Pens,2132.19,-213.58,7,CUST-3554,Pens - Model 906
ORD-69F79DC0,2022-09-08,East,Technology,Copiers,477.76,-18.22,5,CUST-1802,Copiers - Model 166
ORD-1F623F84,2024-05-05,East,Technology,Accessories,1013.88,293.22,7,CUST-7132,Accessories - Model 627
ORD-B0D12589,2022-12-24,East,Furniture,Chairs,627.35,-112.23,10,CUST-2528,Chairs - Model 132
ORD-3E201895,2022-03-12,South,Furniture,Chairs,1545.68,-183.26,9,CUST-5817,Chairs - Model 714
ORD-FFB4D669,2024-09-29,Central,Furniture,Tables,1835.66,233.7,4,CUST-5029,Tables - Model 651
ORD-72179AB7,2022-06-17,West,Technology,Accessories,99.33,9.47,4,CUST-5956,Accessories - Model 788
ORD-67952723,2022-12-31,South,Technology,Copiers,426.17,135.21,1,CUST-5134,Copiers - Model 700
ORD-D2EA32E5,2024-01-20,East,Technology,Copiers,1536.1,356.58,5,CUST-6143,Copiers - Model 270
ORD-67AA9758,2024-06-02,West,Furniture,Chairs,3369.38,1129.57,9,CUST-9812,Chairs - Model 768
ORD-261AD463,2023-10-29,South,Furniture,Chairs,1145.42,173.13,3,CUST-1866,Chairs - Model 837
ORD-60405570,2024-08-03,West,Technology,Phones,821.41,332.48,8,CUST-8072,Phones - Model 628
ORD-5BBB5B25,2024-11-15,Central,Office Supplies,Pens,3056.13,1369.41,8,CUST-3144,Pens - Model 747
ORD-70882480,2022-01-01,West,Technology,Accessories,2215.76,955.75,5,CUST-7505,Accessories - Model 975
ORD-FF40389A,2023-07-01,South,Technology,Phones,2044.32,79.6,7,CUST-5139,Phones - Model 260
ORD-2F2EA975,2024-11-29,West,Technology,Phones,204.17,73.15,3,CUST-4005,Phones - Model 784
ORD-AB964E94,2023-10-25,East,Office Supplies,Binders,449.58,172.66,7,CUST-4032,Binders - Model 519
ORD-1043D612,2023-02-17,Central,Technology,Accessories,2408.28,317.08,9,CUST-5644,Accessories - Model 190
ORD-EF5ABEC4,2022-07-06,South,Furniture,Bookcases,1315.26,-231.52,3,CUST-1010,Bookcases - Model 426
ORD-A9DF4B96,2022-10-25,West,Furniture,Tables,3374.84,794.93,7,CUST-6437,Tables - Model 133
ORD-0BB9AA75,2023-08-15,Central,Technology,Phones,1210.81,479.17,7,CUST-8663,Phones - Model 411
ORD-00E15114,2022-01-31,West,Technology,Phones,1462.45,234.05,8,CUST-3896,Phones - Model 971
ORD-EB3E09B6,2023-11-07,East,Furniture,Bookcases,2032.71,984.59,5,CUST-4660,Bookcases - Model 499
ORD-F906B318,2024-07-08,West,Office Supplies,Pens,2030.71,534.19,5,CUST-9306,Pens - Model 308
ORD-2F7E4D49,2022-09-04,Central,Office Supplies,Binders,1657.83,-50.97,7,CUST-2481,Binders - Model 325
ORD-6619DB35,2022-05-04,East,Office Supplies,Pens,235.08,2.9,6,CUST-5139,Pens - Model 204
ORD-1DD8D15E,2022-11-03,South,Technology,Copiers,2818.66,-488.38,6,CUST-8103,Copiers - Model 363
ORD-E1BB9B5C,2022-08-16,Central,Furniture,Bookcases,511.38,-59.81,4,CUST-2500,Bookcases - Model 374
ORD-E4365DDC,2023-04-14,West,Technology,Accessories,94.77,-9.39,4,CUST-2464,Accessories - Model 521
ORD-138A59D5,2022-06-16,Central,Furniture,Bookcases,361.46,114.14,1,CUST-6263,Bookcases - Model 419
ORD-BE44A22E,2023-08-13,Central,Office Supplies,Paper,2414.02,-93.75,5,CUST-1638,Paper - Model 791
ORD-8785DF91,2023-04-08,East,Furniture,Bookcases,838.47,-140.6,4,CUST-4351,Bookcases - Model 620
ORD-D372AC0C,2023-03-08,West,Technology,Accessories,563.61,167.93,2,CUST-1687,Accessories - Model 962
ORD-8156E9D5,2022-04-18,Central,Office Supplies,Paper,62.61,6.48,1,CUST-2327,Paper - Model 263
ORD-F0BB3852,2023-06-30,South,Office Supplies,Pens,162.9,49.18,1,CUST-2147,Pens - Model 193
ORD-72532103,2024-03-28,East,Furniture,Bookcases,91.22,-14.49,2,CUST-6281,Bookcases - Model 966
ORD-0CD8086B,2023-06-25,West,Furniture,Chairs,366.63,14.98,1,CUST-2354,Chairs - Model 127
